elapsed_s,kbps,pps
1280.1,831.1,425.8
1284.1,831.8,426.1
1288.1,828.9,424.6
1292.1,825.7,423.0
1294.1,829.9,425.1
1298.1,824.8,422.5
1300.1,829.0,424.7
1304.1,830.1,425.3
1308.1,829.5,425.0
1312.1,827.8,424.1
1316.1,833.2,426.9
1320.1,829.4,424.9
1324.1,830.5,425.5
1328.1,831.1,425.8
1332.1,825.4,422.8
1336.1,829.1,424.8
1340.1,829.5,424.9
1344.1,831.8,426.1
1348.1,830.8,425.6
1352.1,828.6,424.5
1356.1,827.9,424.1
1360.1,830.2,425.3
1364.1,831.3,425.9
1366.1,831.9,426.2
1368.1,826.2,423.3
1372.1,830.5,425.4
1376.1,826.3,423.3
1380.1,830.5,425.5
1384.1,828.0,424.2
1386.1,829.0,424.7
1388.1,832.6,426.6
1392.1,819.6,419.9
1396.1,832.5,426.5
1400.1,827.9,424.1
1404.1,832.3,426.4
1406.1,831.7,426.1
1410.1,828.2,424.3
1412.1,832.0,426.2
1416.1,827.2,423.7
1420.1,828.8,424.6
1424.1,830.8,425.6
1428.1,831.2,425.8
1432.1,826.5,423.4
1436.1,825.1,422.7
1440.1,828.5,424.4
1444.1,828.2,424.3
1448.1,832.8,426.6
1452.1,824.0,422.1
1456.1,832.7,426.6
1460.1,830.1,425.3
1464.1,831.9,426.2
1468.1,830.9,425.6
1472.1,829.1,424.8
1476.1,829.9,425.2
1478.1,830.4,425.4
1480.1,829.8,425.1
1484.1,827.0,423.7
1488.1,833.1,426.8
1492.1,829.9,425.2
1496.1,829.5,424.9
1498.1,830.9,425.7
1502.1,826.7,423.5
1506.1,828.9,424.7
1510.1,827.0,423.7
1514.1,826.4,423.4
1518.1,826.1,423.2
1520.1,831.0,425.7
1522.1,833.5,427.0
1526.1,831.7,426.1
1530.1,828.3,424.4
1534.1,828.4,424.4
1538.1,826.3,423.3
1542.1,825.7,423.0
1546.1,833.3,426.9
1550.1,831.3,425.9
1554.1,822.7,421.5
1558.1,829.8,425.1
1560.1,829.1,424.7
1564.1,829.8,425.1
1568.1,828.7,424.5
1572.1,829.8,425.1
1576.1,828.7,424.5
1578.1,831.7,426.1
1582.1,827.3,423.8
1584.1,832.8,426.6
1586.1,829.2,424.8
1590.1,830.5,425.5
1594.1,828.9,424.6
1598.1,829.5,425.0
1602.1,825.4,422.8
1604.1,831.3,425.8
1608.1,830.0,425.2
1610.1,826.8,423.6
1614.1,821.5,420.8
1616.1,823.7,422.0
1620.1,829.9,425.2
1624.1,830.0,425.2
1628.1,827.7,424.0
1632.1,831.5,426.0
1636.1,823.4,421.8
1640.1,831.9,426.2
1644.1,830.0,425.2
1648.1,829.8,425.1
1650.1,831.5,426.0
1654.1,830.1,425.2
1658.1,828.1,424.3
1662.1,830.3,425.4
1666.1,827.2,423.8
1670.1,823.5,421.9
1672.1,825.0,422.6
1676.1,821.7,421.0
1678.1,825.7,423.0
1682.1,831.6,426.0
1686.1,829.6,425.0
1690.1,829.5,425.0
1694.1,822.5,421.4
1698.1,832.2,426.3
1702.1,826.5,423.4
1704.1,829.7,425.0
1708.1,828.3,424.3
1712.1,828.5,424.4
1714.1,831.3,425.9
1718.1,830.4,425.4
1722.1,832.1,426.3
1724.1,831.8,426.1
1728.1,829.0,424.7
1732.1,829.7,425.0
1736.1,831.7,426.1
1740.1,829.8,425.1
1744.1,830.0,425.2
1748.1,830.6,425.5
1752.1,824.1,422.2
1756.1,825.9,423.1
1758.1,831.1,425.8
1760.1,828.6,424.5
1764.1,829.1,424.7
1768.1,833.1,426.8
1772.1,830.4,425.4
1776.1,832.0,426.2
1780.1,829.9,425.1
1784.1,827.7,424.0
1788.1,829.6,425.0
1792.1,829.0,424.7
1796.1,830.6,425.5
1800.1,830.0,425.2
1804.1,830.5,425.5
1806.1,829.6,425.0
1810.1,827.1,423.7
1812.1,831.9,426.2
1816.1,823.8,422.0
1820.1,828.7,424.5
1824.1,832.1,426.3
1828.1,827.7,424.0
1832.1,828.5,424.4
1836.1,828.8,424.6
1840.1,831.6,426.0
1842.1,828.6,424.5
1846.1,831.7,426.1
1850.1,827.4,423.9
1854.1,829.3,424.9
1858.1,831.8,426.1
1860.1,824.1,422.2
1864.1,830.3,425.4
1866.1,827.6,424.0
1870.1,828.6,424.5
1874.1,829.1,424.7
1878.1,826.6,423.5
1882.1,832.7,426.6
1886.1,827.0,423.6
1890.1,826.2,423.2
1894.1,825.6,422.9
1896.1,830.7,425.6
1900.1,824.6,422.4
1902.1,823.2,421.7
1906.1,833.4,427.0
1910.1,829.5,424.9
1914.1,830.4,425.4
1918.1,828.5,424.4
1920.1,829.0,424.7
1922.1,832.2,426.3
1926.1,825.3,422.8
1930.1,830.7,425.6
1934.1,818.1,419.1
1938.1,828.9,424.7
1942.1,829.9,425.1
1946.1,831.8,426.1
1950.1,828.9,424.7
1954.1,831.0,425.7
1956.1,834.5,427.5
1960.1,827.5,423.9
1962.1,823.5,421.9
1966.1,827.1,423.7
1970.1,827.8,424.1
1974.1,822.5,421.4
1978.1,826.6,423.4
1982.1,827.1,423.7
1986.1,827.4,423.9
1990.1,829.5,424.9
1994.1,827.0,423.7
1998.1,828.2,424.3
2002.1,827.9,424.1
2004.1,833.4,426.9
2008.1,830.6,425.5
2010.1,830.7,425.5
2012.1,825.4,422.9
2016.1,832.2,426.3
2020.1,827.5,423.9
2022.1,832.7,426.6
2024.1,831.3,425.9
2028.1,831.2,425.8
2032.1,828.7,424.5
2034.1,832.4,426.4
2036.1,831.0,425.7
2040.1,826.5,423.4
2044.1,826.2,423.3
2048.1,833.1,426.8
2050.1,830.8,425.6
2054.1,827.0,423.6
2058.1,826.7,423.5
2060.1,829.2,424.8
2064.1,830.0,425.2
2066.1,828.6,424.5
2070.1,829.8,425.1
2074.1,828.9,424.6
2078.1,830.6,425.5
2082.1,826.5,423.4
2084.1,814.0,417.0
2086.1,825.8,423.0
2090.1,829.7,425.0
2094.1,829.5,424.9
2096.1,829.7,425.1
2098.1,834.5,427.5
2102.1,825.1,422.7
2106.1,830.4,425.4
2110.1,828.8,424.6
2114.1,820.3,420.3
2118.1,828.8,424.6
2122.1,826.8,423.6
2126.1,830.2,425.3
2130.1,826.2,423.3
2134.1,829.6,425.0
2138.1,829.0,424.7
2142.1,829.7,425.1
2146.1,831.7,426.1
2150.1,827.8,424.1
2154.1,823.1,421.7
2158.1,815.7,417.9
2162.1,824.6,422.5
2166.1,827.1,423.7
2170.1,830.8,425.6
2174.1,829.5,425.0
2178.1,831.7,426.1
2182.1,829.6,425.0
2186.1,832.9,426.7
2190.1,830.3,425.3
2194.1,830.8,425.6
2198.1,832.5,426.5
2202.1,831.2,425.8
2206.1,830.0,425.2
2210.1,827.6,424.0
2214.1,832.2,426.3
2218.1,830.4,425.4
2222.1,829.4,424.9
2226.1,828.4,424.4
2228.1,829.8,425.1
2232.1,832.9,426.7
2236.1,828.1,424.2
2240.1,832.1,426.3
2242.1,832.7,426.6
2244.1,830.9,425.7
2248.1,832.8,426.6
2252.1,831.1,425.8
2256.1,824.4,422.4
2260.1,832.6,426.5
2264.1,830.8,425.6
2268.1,830.6,425.5
2270.1,831.6,426.0
2274.1,828.6,424.5
2276.1,824.5,422.4
2280.1,831.0,425.7
2282.1,828.5,424.4
2286.1,832.9,426.7
2288.1,831.8,426.2
2292.1,825.7,423.0
2296.1,828.5,424.4
2300.1,828.9,424.6
2304.1,829.3,424.8
2306.1,831.5,426.0
2310.1,831.5,426.0
2312.1,829.0,424.7
2316.1,830.2,425.3
2318.1,828.8,424.6
2320.1,827.4,423.9
2324.1,830.2,425.3
2328.1,832.1,426.3
2332.1,828.4,424.4
2336.1,826.3,423.3
2340.1,828.7,424.6
2344.1,828.8,424.6
2346.1,831.1,425.7
2348.1,829.7,425.0
2352.1,829.7,425.1
2354.1,820.9,420.5
2358.1,829.7,425.1
2360.1,828.2,424.3
2364.1,830.6,425.5
2368.1,830.4,425.4
2372.1,831.5,425.9
2376.1,823.1,421.7
2380.1,832.0,426.2
2384.1,831.7,426.1
2388.1,829.2,424.8
2392.1,831.2,425.8
2396.1,829.9,425.2
2400.1,829.2,424.8
2404.1,832.5,426.5
2406.1,826.0,423.1
2410.1,830.5,425.4
2412.1,832.6,426.6
2416.1,817.6,418.8
2420.1,827.8,424.1
2422.1,829.3,424.8
2426.1,829.5,425.0
2428.1,830.0,425.2
2430.1,819.8,420.0
2434.1,831.3,425.9
2438.1,826.2,423.3
2442.1,829.3,424.8
2444.1,831.2,425.8
2448.1,831.5,426.0
2450.1,830.7,425.5
2452.1,830.9,425.7
2454.1,830.7,425.6
2458.1,829.0,424.7
2460.1,835.2,427.9
2462.1,831.0,425.7
2466.1,829.6,425.0
2470.1,826.8,423.6
2474.1,822.8,421.5
2476.1,827.8,424.1
2478.1,815.7,417.9
2480.1,834.4,427.4
2482.1,828.5,424.5
2486.1,828.3,424.3
2488.1,824.5,422.4
2492.1,829.2,424.8
2494.1,831.5,426.0
2496.1,828.3,424.4
2500.1,831.8,426.1
2504.1,831.0,425.7
2508.1,828.1,424.3
2510.1,832.0,426.2
2514.1,830.8,425.6
2516.1,825.6,422.9
2520.1,825.9,423.1
2524.1,831.5,426.0
2526.1,829.3,424.8
2528.1,829.7,425.0
2532.1,831.4,425.9
2536.1,828.3,424.3
2538.1,830.4,425.4
2542.1,832.2,426.3
2544.1,831.3,425.9
2548.1,832.6,426.5
2552.1,828.6,424.5
2556.1,830.1,425.3
2560.1,824.9,422.6
2564.1,825.6,422.9
2568.1,826.1,423.2
2572.1,828.1,424.2
2576.1,829.8,425.1
2580.1,830.5,425.4
2584.1,827.3,423.8
2586.1,827.3,423.8
2588.1,831.4,425.9
2592.1,829.9,425.2
2596.1,823.3,421.8
2600.1,828.0,424.2
2602.1,828.9,424.6
2606.1,829.3,424.8
2608.1,825.2,422.8
2610.1,830.9,425.7
2614.1,829.1,424.7
2618.1,831.1,425.8
2622.1,829.4,424.9
2624.1,830.8,425.6
2628.1,833.3,426.9
2630.1,828.2,424.3
2634.1,829.7,425.0
2636.1,826.6,423.5
2640.1,829.6,425.0
2644.1,828.4,424.4
2646.1,826.9,423.6
2650.1,830.3,425.3
2654.1,829.2,424.8
2658.1,824.7,422.5
2662.1,829.1,424.7
2666.1,832.2,426.3
2670.1,827.5,423.9
2674.1,829.3,424.9
2678.1,833.8,427.2
2682.1,826.3,423.3
2686.1,833.7,427.1
2688.1,827.1,423.7
2692.1,831.3,425.9
2696.1,829.5,424.9
2700.1,831.7,426.1
2704.1,827.7,424.0
2708.1,830.0,425.2
2712.1,831.2,425.8
2716.1,828.6,424.5
2720.1,829.7,425.0
2724.1,832.2,426.3
2728.1,831.2,425.8
2732.1,829.3,424.8
2736.1,825.8,423.1
2740.1,828.7,424.5
2744.1,829.9,425.2
2748.1,824.5,422.4
2752.1,831.5,426.0
2756.1,826.8,423.6
2760.1,831.0,425.7
2764.1,831.8,426.1
2768.1,828.5,424.4
2772.1,828.5,424.4
2776.1,823.5,421.9
2780.1,831.1,425.8
2784.1,829.2,424.8
2786.1,834.2,427.3
2788.1,827.2,423.8
2792.1,830.5,425.5
2796.1,833.3,426.9
2798.1,821.1,420.6
2802.1,828.3,424.3
2806.1,832.2,426.4
2808.1,826.6,423.5
2810.1,830.0,425.2
2812.1,825.2,422.8
2816.1,830.7,425.6
2818.1,832.2,426.4
2822.1,828.8,424.6
2826.1,831.0,425.7
2830.1,827.8,424.1
2834.1,824.3,422.3
2838.1,827.5,423.9
2842.1,826.4,423.4
2846.1,828.6,424.5
2850.1,833.4,426.9
2852.1,828.1,424.2
2856.1,828.0,424.2
2860.1,826.3,423.3
2862.1,827.4,423.9
2866.1,833.5,427.0
2868.1,827.8,424.1
2872.1,828.0,424.2
2874.1,830.3,425.4
2876.1,826.4,423.4
2880.1,829.0,424.7
2884.1,830.9,425.7
2888.1,828.0,424.2
2892.1,826.6,423.4
2896.1,827.9,424.1
2900.1,831.7,426.1
2902.1,833.3,426.9
2906.1,827.2,423.8
2910.1,832.6,426.5
2914.1,827.9,424.1
2918.1,825.7,423.0
2922.1,830.8,425.6
2926.1,828.1,424.2
2930.1,833.1,426.8
2934.1,831.5,425.9
2938.1,831.2,425.8
2940.1,834.6,427.6
2944.1,828.9,424.7
2946.1,828.3,424.4
2950.1,827.0,423.7
2954.1,831.0,425.7
2958.1,831.4,425.9
2960.1,826.7,423.5
2964.1,827.8,424.1
2968.1,828.1,424.2
2972.1,831.9,426.2
2974.1,833.4,426.9
2978.1,830.6,425.5
2982.1,828.8,424.6
2986.1,829.6,425.0
2990.1,833.2,426.9
2994.1,829.8,425.1
2998.1,828.7,424.5
3002.1,830.1,425.2
3004.1,823.8,422.0
3008.1,831.9,426.2
3012.1,828.5,424.5
3014.1,824.2,422.3
3018.1,827.1,423.7
3020.1,827.0,423.6
3022.1,823.6,421.9
3026.1,833.9,427.2
3028.1,828.4,424.4
3032.1,829.9,425.1
3034.1,830.2,425.3
3038.1,828.6,424.5
3042.1,832.1,426.3
3046.1,826.5,423.4
3050.1,828.6,424.5
3054.1,819.5,419.8
3056.1,825.9,423.1
3060.1,829.8,425.1
3064.1,824.8,422.5
3068.1,828.9,424.6
3072.1,829.3,424.9
3074.1,819.3,419.7
3078.1,828.1,424.2
3080.1,826.4,423.4
3082.1,833.0,426.7
3084.1,828.9,424.7
3088.1,830.2,425.3
3092.1,826.8,423.6
3094.1,830.4,425.4
3098.1,827.0,423.7
3102.1,831.3,425.9
3106.1,831.2,425.8
3110.1,832.3,426.4
3114.1,829.9,425.2
3118.1,831.6,426.0
3122.1,828.2,424.3
3126.1,825.2,422.7
3130.1,828.6,424.5
3134.1,821.5,420.8
3138.1,831.2,425.8
3142.1,830.2,425.3
3144.1,829.8,425.1
3146.1,824.8,422.6
3150.1,828.1,424.2
3154.1,833.0,426.8
3158.1,828.6,424.5
3160.1,834.4,427.5
3164.1,828.7,424.5
3168.1,832.8,426.6
3172.1,829.3,424.9
3176.1,826.1,423.2
3180.1,833.3,426.9
3184.1,827.1,423.7
3186.1,828.1,424.2
3190.1,832.9,426.7
3194.1,829.9,425.1
3196.1,830.7,425.6
3200.1,831.4,425.9
3204.1,828.9,424.6
3208.1,831.2,425.8
3212.1,826.6,423.5
3216.1,829.9,425.2
3220.1,826.6,423.5
3224.1,830.4,425.4
3228.1,832.6,426.6
3232.1,828.8,424.6
3236.1,829.7,425.0
3240.1,826.4,423.4
3244.1,822.4,421.3
3248.1,830.1,425.2
3252.1,829.1,424.7
3256.1,828.4,424.4
3260.1,828.0,424.2
3264.1,832.2,426.4
3268.1,828.4,424.4
3272.1,830.0,425.2
3276.1,826.5,423.4
3280.1,830.5,425.5
3284.1,826.8,423.5
3288.1,831.0,425.7
3292.1,830.5,425.5
3296.1,828.5,424.4
3300.1,830.8,425.6
3304.1,829.7,425.1
3308.1,827.8,424.1
3312.1,826.2,423.3
3314.1,820.8,420.5
3316.1,826.4,423.4
3318.1,830.5,425.5
3320.1,829.9,425.2
3324.1,830.8,425.6
3326.1,833.7,427.1
3330.1,830.7,425.6
3332.1,829.1,424.8
3336.1,830.6,425.5
3340.1,830.2,425.3
3344.1,829.4,424.9
3348.1,831.9,426.2
3352.1,827.2,423.8
3356.1,830.0,425.2
3360.1,829.1,424.7
3364.1,828.8,424.6
3368.1,830.0,425.2
3372.1,831.1,425.7
3376.1,824.3,422.3
3380.1,832.5,426.5
3384.1,829.3,424.8
3388.1,828.0,424.2
3392.1,827.9,424.1
3396.1,832.2,426.3
3400.1,827.3,423.8
3402.1,829.6,425.0
3406.1,829.3,424.8
3410.1,831.6,426.0
3414.1,825.0,422.7
3418.1,824.0,422.1
3422.1,824.0,422.1
3426.1,830.2,425.3
3430.1,831.1,425.8
3434.1,822.4,421.3
3438.1,833.1,426.8
3442.1,825.0,422.6
3446.1,830.5,425.5
3450.1,827.6,424.0
3454.1,827.5,423.9
3458.1,828.9,424.6
3462.1,829.5,424.9
3466.1,826.6,423.4
3470.1,829.9,425.2
3474.1,829.0,424.7
3478.1,828.2,424.3
3482.1,829.9,425.1
3486.1,831.7,426.1
3490.1,828.8,424.6
3494.1,825.1,422.7
3498.1,831.5,426.0
3502.1,827.7,424.0
3506.1,831.8,426.1
3510.1,827.3,423.8
3512.1,830.8,425.6
3514.1,831.5,426.0
3518.1,831.5,426.0
3522.1,829.9,425.2
3526.1,829.5,425.0
3528.1,834.7,427.6
3532.1,830.8,425.6
3536.1,830.0,425.2
3538.1,825.3,422.8
3540.1,826.4,423.4
3544.1,830.2,425.3
3548.1,828.1,424.3
3552.1,830.5,425.5
3556.1,827.4,423.9
3560.1,829.0,424.7
3564.1,828.3,424.3
3568.1,830.9,425.7
3572.1,830.9,425.7
3576.1,825.7,423.0
3580.1,826.6,423.4
3582.1,831.1,425.7
3584.1,832.2,426.3
3588.1,830.0,425.2
3592.1,825.5,422.9
3596.1,830.3,425.4
3600.1,825.2,422.8
3604.1,822.0,421.1
3608.1,827.1,423.7
3610.1,827.2,423.8
3612.1,831.6,426.0
3616.1,825.1,422.7
3620.1,826.2,423.2
3624.1,830.0,425.2
3628.1,831.4,425.9
3632.1,830.0,425.2
3636.1,829.7,425.0
3640.1,829.1,424.7
3644.1,830.1,425.3
3646.1,831.0,425.7
3650.1,831.8,426.2
3652.1,823.6,421.9
3656.1,832.2,426.3
3660.1,829.9,425.1
3664.1,828.6,424.5
3668.1,832.8,426.6
3672.1,827.9,424.1
3674.1,821.8,421.0
3676.1,823.6,421.9
3680.1,828.5,424.4
3684.1,831.6,426.0
3688.1,833.7,427.1
3692.1,824.6,422.4
3696.1,831.2,425.8
3700.1,833.2,426.9
3704.1,830.2,425.3
3708.1,829.9,425.1
3712.1,831.9,426.2
3716.1,829.0,424.7
3720.1,831.2,425.8
3724.1,832.9,426.7
3728.1,828.8,424.6
3732.1,827.4,423.9
3734.1,826.7,423.5
3738.1,829.1,424.7
3742.1,831.6,426.0
3746.1,829.1,424.8
3750.1,831.4,425.9
3754.1,829.2,424.8
3758.1,829.1,424.7
3762.1,825.8,423.0
3766.1,832.2,426.3
3770.1,827.4,423.9
3774.1,833.1,426.8
3778.1,830.7,425.6
3782.1,815.2,417.6
3786.1,825.6,423.0
3788.1,831.3,425.9
3790.1,826.4,423.4
3794.1,826.1,423.2
3798.1,826.7,423.5
3802.1,828.0,424.2
3806.1,830.9,425.7
3810.1,831.2,425.8
3812.1,829.2,424.8
3814.1,831.2,425.8
3818.1,823.2,421.7
3822.1,830.8,425.6
3826.1,829.4,424.9
3830.1,824.0,422.1
3834.1,821.1,420.6
3838.1,810.6,415.3
3840.1,819.1,419.6
3842.1,825.6,422.9
3846.1,832.7,426.6
3848.1,824.5,422.4
3852.1,831.9,426.2
3856.1,825.0,422.7
3860.1,827.9,424.1
3864.1,827.6,424.0
3866.1,824.6,422.5
3868.1,828.2,424.3
3872.1,825.2,422.8
3874.1,826.7,423.5
3878.1,826.6,423.5
3882.1,829.7,425.0
3886.1,823.1,421.7
3888.1,822.8,421.5
3892.1,830.0,425.2
3896.1,822.8,421.5
3900.1,828.8,424.6
3904.1,824.0,422.1
3908.1,829.5,424.9
3912.1,825.8,423.1
3916.1,826.8,423.6
3920.1,827.0,423.6
3924.1,826.4,423.4
3928.1,825.5,422.9
3932.1,823.0,421.6
3936.1,828.4,424.4
3938.1,827.6,424.0
3940.1,830.7,425.5
3944.1,828.7,424.5
3948.1,828.1,424.3
