elapsed_s,kbps,pps
741.5,265.5,136.0
745.5,265.8,136.2
749.5,266.4,136.5
753.5,264.9,135.7
757.5,266.0,136.3
761.5,266.3,136.4
765.5,265.3,135.9
769.5,266.3,136.4
773.5,265.4,136.0
777.5,265.6,136.1
781.5,265.4,136.0
785.5,266.5,136.5
789.5,265.6,136.1
793.5,265.6,136.1
797.5,266.7,136.6
801.5,265.8,136.2
805.5,265.6,136.1
809.5,265.7,136.1
813.5,265.4,135.9
817.5,266.0,136.3
821.5,266.2,136.4
825.5,265.4,136.0
829.5,266.2,136.4
833.5,264.6,135.6
837.5,266.7,136.6
841.5,264.8,135.7
845.5,266.8,136.7
849.5,266.3,136.4
851.5,265.5,136.0
855.5,266.1,136.3
857.5,263.5,135.0
859.5,267.4,137.0
863.5,264.6,135.5
867.5,266.7,136.6
871.5,265.6,136.1
875.5,265.7,136.1
879.5,266.2,136.4
881.5,264.4,135.5
883.5,267.6,137.1
887.5,265.8,136.1
891.5,266.0,136.3
895.5,265.8,136.2
899.5,266.2,136.4
903.5,265.3,135.9
907.5,265.7,136.1
911.5,265.9,136.2
915.5,265.8,136.2
917.5,265.4,135.9
921.5,267.1,136.8
923.5,263.5,135.0
925.5,266.4,136.5
929.5,266.1,136.3
931.5,265.4,136.0
935.5,266.9,136.7
937.5,265.6,136.1
941.5,265.9,136.2
945.5,265.9,136.2
949.5,265.8,136.2
953.5,266.2,136.4
957.5,265.1,135.8
961.5,265.2,135.8
965.5,266.3,136.4
969.5,265.8,136.2
971.5,267.2,136.9
975.5,265.1,135.8
977.5,266.0,136.3
981.5,266.5,136.5
983.5,265.8,136.1
987.5,266.0,136.3
989.5,265.3,135.9
991.5,108.2,55.4
995.5,0.0,0.0
997.5,0.0,0.0
999.5,0.0,0.0
1001.5,0.0,0.0
1005.5,0.0,0.0
1009.5,0.0,0.0
1013.5,169.1,86.6
1017.5,290.3,148.7
1019.5,289.7,148.4
1023.5,290.4,148.8
