elapsed_s,kbps,pps
1314.0,0.0,0.0
1318.0,0.0,0.0
1322.0,0.0,0.0
1326.0,0.0,0.0
1330.0,0.0,0.0
1334.0,0.0,0.0
1336.0,374.5,191.9
1340.0,938.7,480.9
1344.0,971.4,497.6
1348.0,956.9,490.2
1350.0,973.4,498.7
1354.0,969.9,496.9
1356.0,976.1,500.1
1360.0,988.5,506.4
1362.0,981.9,503.0
1366.0,944.4,483.8
1368.0,948.8,486.1
1372.0,989.3,506.8
1376.0,1005.6,515.2
1380.0,980.1,502.1
1384.0,969.9,496.9
1386.0,951.3,487.4
1390.0,962.1,492.9
1392.0,947.3,485.3
1394.0,936.7,479.9
1398.0,919.5,471.0
1402.0,955.3,489.4
1404.0,976.8,500.4
1408.0,969.4,496.6
1412.0,953.3,488.4
1414.0,976.0,500.0
1418.0,934.0,478.5
1422.0,966.4,495.1
1424.0,977.6,500.8
1428.0,981.8,503.0
1432.0,973.3,498.6
1436.0,965.4,494.6
1438.0,974.6,499.3
1442.0,974.4,499.2
1444.0,984.9,504.6
1448.0,979.5,501.8
1450.0,966.8,495.3
1454.0,985.6,504.9
1458.0,983.3,503.7
1462.0,969.8,496.8
1464.0,951.0,487.2
1468.0,958.3,490.9
1472.0,971.1,497.5
1476.0,954.5,489.0
1480.0,961.3,492.5
1484.0,987.5,505.9
1486.0,966.6,495.2
1490.0,981.9,503.0
1494.0,954.0,488.7
1498.0,937.4,480.2
1500.0,936.3,479.6
1504.0,996.0,510.2
1506.0,1005.5,515.1
1510.0,994.9,509.7
1514.0,994.1,509.3
1516.0,981.1,502.6
1520.0,963.3,493.5
1522.0,950.5,486.9
1526.0,909.1,465.7
1528.0,890.0,455.9
1532.0,982.8,503.5
1536.0,984.0,504.1
1538.0,999.4,512.0
1542.0,996.7,510.6
1544.0,996.7,510.6
1548.0,971.5,497.7
1552.0,971.1,497.5
1556.0,971.2,497.5
1558.0,994.8,509.6
1560.0,947.3,485.3
1564.0,950.3,486.9
1566.0,983.1,503.6
1570.0,975.2,499.6
1572.0,963.9,493.8
1574.0,935.2,479.1
1576.0,962.2,492.9
1578.0,963.0,493.3
1582.0,970.5,497.2
1586.0,996.3,510.4
1590.0,963.9,493.8
1594.0,914.4,468.4
1596.0,938.5,480.8
1598.0,894.0,458.0
1602.0,930.8,476.9
1606.0,883.3,452.5
1610.0,921.3,472.0
1614.0,963.5,493.6
1618.0,970.7,497.3
1620.0,909.7,466.0
1624.0,936.6,479.8
1628.0,963.7,493.7
1632.0,432.9,221.8
1634.0,0.0,0.0
1638.0,0.0,0.0
1642.0,0.0,0.0
1644.0,0.0,0.0
1646.0,0.0,0.0
1650.0,0.0,0.0
1654.0,944.5,483.8
1658.0,922.9,472.8
1662.0,947.9,485.6
1666.0,963.8,493.8
1670.0,973.3,498.6
1674.0,956.8,490.2
1678.0,957.7,490.6
1682.0,971.3,497.6
1686.0,953.6,488.5
1690.0,976.9,500.5
1694.0,958.0,490.8
1698.0,966.1,494.9
1702.0,935.3,479.1
1706.0,964.6,494.2
1710.0,951.7,487.6
1714.0,902.7,462.4
