elapsed_s,kbps,pps
1346.0,988.9,506.6
1348.0,987.3,505.8
1352.0,986.7,505.5
1354.0,987.5,505.9
1358.0,990.1,507.2
1362.0,987.2,505.7
1364.0,990.9,507.6
1368.0,987.7,506.0
1372.0,988.5,506.4
1376.0,988.6,506.4
1380.0,987.9,506.1
1382.0,987.9,506.1
1386.0,986.8,505.6
1390.0,978.5,501.3
1392.0,993.9,509.2
1394.0,984.4,504.3
1396.0,989.4,506.9
1400.0,988.4,506.4
1404.0,987.9,506.1
1406.0,989.1,506.7
1410.0,986.3,505.3
1414.0,989.4,506.9
1418.0,988.8,506.5
1420.0,987.0,505.6
1424.0,988.8,506.5
1426.0,986.7,505.5
1430.0,988.1,506.2
1432.0,988.0,506.1
1434.0,990.7,507.5
1438.0,987.5,505.9
1442.0,989.3,506.8
1446.0,987.4,505.8
1450.0,986.6,505.4
1452.0,991.4,507.9
1456.0,988.5,506.4
1458.0,989.6,506.9
1462.0,987.0,505.6
1464.0,989.5,506.9
1468.0,986.3,505.3
1472.0,990.0,507.2
1474.0,988.6,506.4
1478.0,987.2,505.7
1480.0,984.8,504.5
1484.0,990.5,507.4
1488.0,987.8,506.0
1490.0,988.9,506.6
1494.0,988.1,506.2
1498.0,988.0,506.1
1500.0,988.3,506.3
1504.0,988.3,506.3
1508.0,985.7,505.0
1512.0,990.6,507.5
1516.0,987.9,506.1
1520.0,988.3,506.3
1524.0,986.7,505.5
1528.0,988.5,506.4
1532.0,988.3,506.3
1534.0,987.2,505.8
1538.0,989.6,507.0
1542.0,987.4,505.9
1546.0,988.8,506.6
1548.0,989.5,506.9
1552.0,987.6,505.9
1554.0,988.4,506.3
1558.0,986.5,505.4
1562.0,986.5,505.4
1564.0,993.8,509.1
1566.0,987.8,506.0
1568.0,988.8,506.6
1572.0,988.4,506.3
1574.0,989.3,506.8
1576.0,986.4,505.3
1580.0,988.0,506.2
1584.0,988.7,506.5
1588.0,988.0,506.1
1592.0,987.9,506.1
1596.0,988.7,506.5
1598.0,986.3,505.3
1602.0,988.5,506.4
1606.0,989.1,506.7
1608.0,986.6,505.4
1612.0,988.7,506.5
1614.0,985.4,504.8
1618.0,989.2,506.7
1620.0,984.8,504.5
1624.0,989.9,507.1
1626.0,988.6,506.4
1628.0,987.3,505.8
1632.0,979.7,501.9
1636.0,985.0,504.6
1640.0,991.9,508.1
1642.0,987.4,505.9
1646.0,987.0,505.6
1650.0,988.9,506.6
1654.0,986.9,505.6
1656.0,990.8,507.6
1660.0,988.4,506.4
1662.0,989.0,506.7
1666.0,988.4,506.4
1670.0,987.4,505.8
1672.0,986.7,505.5
1674.0,990.7,507.5
1678.0,988.2,506.2
1682.0,988.6,506.4
1686.0,987.5,505.9
1690.0,988.5,506.4
1694.0,985.9,505.1
1698.0,990.1,507.2
1702.0,988.2,506.2
1706.0,989.1,506.7
1710.0,987.6,506.0
1714.0,987.3,505.8
1718.0,988.7,506.5
1722.0,987.8,506.0
1726.0,988.6,506.4
1730.0,986.8,505.5
1732.0,987.6,505.9
1734.0,991.9,508.2
1736.0,982.6,503.4
1740.0,991.2,507.8
1742.0,987.1,505.7
1744.0,984.1,504.1
1746.0,989.2,506.8
1750.0,990.2,507.3
1754.0,979.3,501.7
1756.0,986.7,505.5
1760.0,987.7,506.0
1762.0,989.3,506.8
1764.0,988.5,506.4
1768.0,988.1,506.2
1770.0,988.3,506.3
1774.0,987.8,506.0
1778.0,989.0,506.6
1782.0,988.4,506.3
1786.0,988.3,506.3
1790.0,987.9,506.1
1792.0,988.6,506.5
1796.0,987.8,506.0
1798.0,984.9,504.6
1802.0,987.9,506.1
1806.0,988.4,506.3
1810.0,988.1,506.2
1814.0,983.7,503.9
1818.0,987.8,506.0
1822.0,988.1,506.2
1826.0,987.6,505.9
1830.0,987.7,506.0
1834.0,987.3,505.8
1838.0,989.5,506.9
1842.0,988.4,506.3
1846.0,988.1,506.2
1850.0,987.5,505.9
1852.0,987.6,506.0
1856.0,988.9,506.6
1858.0,987.3,505.8
1860.0,989.7,507.0
1864.0,988.3,506.3
1866.0,985.0,504.6
1870.0,989.6,507.0
1872.0,986.0,505.1
1876.0,988.6,506.5
1878.0,986.0,505.1
1880.0,988.5,506.4
1882.0,988.9,506.6
1886.0,987.8,506.0
1890.0,988.7,506.5
1894.0,987.4,505.8
1896.0,990.3,507.3
1900.0,986.9,505.6
1904.0,988.1,506.2
1908.0,989.2,506.7
1910.0,989.0,506.7
1914.0,987.9,506.1
1918.0,987.9,506.1
1920.0,988.3,506.3
1922.0,987.9,506.1
1926.0,986.6,505.4
1928.0,988.0,506.1
1932.0,989.8,507.1
1934.0,985.8,505.0
1938.0,988.1,506.2
1940.0,990.3,507.4
1942.0,987.3,505.8
1946.0,986.8,505.5
1948.0,990.9,507.6
1952.0,988.2,506.3
1956.0,985.0,504.6
1960.0,991.3,507.8
1962.0,986.4,505.3
1966.0,988.3,506.3
1970.0,989.1,506.7
1974.0,987.5,505.9
1978.0,985.9,505.1
1982.0,990.4,507.4
1986.0,988.6,506.5
1988.0,985.9,505.1
1992.0,978.0,501.0
1996.0,988.9,506.6
1998.0,988.4,506.3
2002.0,988.9,506.6
2006.0,987.7,506.0
2008.0,984.1,504.1
2012.0,990.5,507.4
2014.0,986.8,505.5
2018.0,987.5,505.9
2022.0,989.0,506.7
2026.0,989.1,506.7
2028.0,983.3,503.8
2032.0,990.3,507.3
2034.0,988.8,506.5
2038.0,988.4,506.4
2040.0,986.1,505.2
2042.0,985.9,505.1
2046.0,989.8,507.1
2050.0,988.1,506.2
2054.0,985.8,505.0
2058.0,990.0,507.2
2060.0,987.0,505.6
2064.0,988.5,506.4
2068.0,988.3,506.3
2070.0,988.6,506.5
2074.0,987.7,506.0
2076.0,988.5,506.4
2080.0,988.4,506.3
2084.0,988.2,506.3
2086.0,987.6,505.9
2090.0,987.8,506.1
2092.0,990.4,507.4
2094.0,987.7,506.0
2098.0,987.5,505.9
2102.0,988.2,506.3
2104.0,988.9,506.6
2106.0,987.0,505.7
2110.0,988.2,506.2
2114.0,977.7,500.9
2118.0,988.2,506.3
2120.0,986.5,505.4
2124.0,989.0,506.7
2128.0,988.8,506.5
2130.0,987.1,505.7
2134.0,988.1,506.2
2136.0,988.1,506.2
2140.0,988.4,506.4
2144.0,988.5,506.4
2148.0,988.1,506.2
2152.0,986.5,505.4
2156.0,988.2,506.3
2160.0,989.8,507.1
2164.0,986.7,505.5
2168.0,989.6,507.0
2172.0,983.0,503.6
2176.0,982.8,503.5
2180.0,989.8,507.1
2184.0,987.6,505.9
2188.0,987.8,506.0
2192.0,988.2,506.2
2196.0,988.8,506.5
2200.0,988.4,506.3
2204.0,987.8,506.0
2208.0,989.0,506.7
2212.0,987.4,505.8
2214.0,986.5,505.4
2216.0,990.4,507.4
2220.0,987.6,505.9
2224.0,988.9,506.6
2226.0,988.5,506.4
2230.0,988.3,506.3
2234.0,987.0,505.6
2238.0,989.0,506.7
2242.0,988.7,506.5
2244.0,986.5,505.4
2246.0,989.0,506.7
2248.0,987.8,506.1
2252.0,988.5,506.4
2254.0,984.7,504.5
2258.0,989.9,507.1
2262.0,986.2,505.2
2266.0,989.8,507.1
2270.0,988.4,506.4
2274.0,987.8,506.1
2276.0,987.4,505.9
2280.0,988.4,506.3
2284.0,987.3,505.8
2286.0,987.6,506.0
2290.0,988.5,506.4
2294.0,988.9,506.6
2296.0,986.4,505.3
2300.0,988.6,506.5
2304.0,987.6,506.0
2308.0,989.2,506.7
2310.0,987.0,505.6
2312.0,987.3,505.8
2316.0,988.1,506.2
2318.0,989.3,506.8
2322.0,988.7,506.5
2326.0,987.5,505.9
2330.0,988.8,506.6
2332.0,986.0,505.1
2336.0,988.7,506.5
2340.0,988.5,506.4
2342.0,988.0,506.2
2346.0,988.0,506.1
2350.0,989.1,506.7
2352.0,986.6,505.5
2356.0,987.5,505.9
2358.0,989.0,506.7
2360.0,985.3,504.8
2362.0,991.1,507.8
2366.0,987.6,505.9
2368.0,988.3,506.3
2370.0,989.9,507.1
2374.0,986.9,505.6
2378.0,988.9,506.6
2382.0,985.9,505.1
2386.0,990.4,507.4
2388.0,987.2,505.8
2392.0,988.4,506.4
2394.0,989.2,506.8
2398.0,988.2,506.3
2402.0,988.2,506.3
2406.0,987.9,506.1
2408.0,989.2,506.8
2412.0,987.6,505.9
2416.0,986.0,505.1
2420.0,990.1,507.2
2422.0,987.5,505.9
2426.0,988.9,506.6
2430.0,987.1,505.7
2432.0,990.3,507.3
2436.0,987.9,506.1
2440.0,987.8,506.0
2444.0,988.6,506.4
2448.0,988.1,506.2
2450.0,988.6,506.4
2454.0,987.6,506.0
2456.0,988.5,506.4
2460.0,986.2,505.2
2464.0,989.1,506.7
2466.0,983.2,503.7
2468.0,991.5,507.9
2472.0,989.7,507.0
2474.0,989.6,507.0
2476.0,987.4,505.8
2480.0,987.7,506.0
2484.0,988.1,506.2
2486.0,988.9,506.6
2490.0,988.2,506.2
2492.0,984.9,504.6
2496.0,990.2,507.3
2498.0,984.9,504.6
2502.0,988.2,506.3
2506.0,988.7,506.5
2508.0,986.2,505.2
2510.0,990.9,507.6
2514.0,988.3,506.3
2518.0,988.2,506.3
2522.0,987.7,506.0
2526.0,989.2,506.7
2530.0,987.6,505.9
2534.0,988.2,506.3
2538.0,987.2,505.7
2542.0,989.0,506.6
2544.0,980.5,502.3
2548.0,989.7,507.0
2552.0,988.4,506.4
2556.0,986.1,505.2
2560.0,992.3,508.4
2562.0,987.2,505.7
2566.0,987.8,506.0
2570.0,988.3,506.3
2572.0,987.1,505.7
2576.0,987.4,505.9
2580.0,989.1,506.7
2582.0,988.2,506.3
2586.0,988.9,506.6
2588.0,986.5,505.4
2592.0,988.3,506.3
2596.0,988.4,506.3
2600.0,988.3,506.3
2604.0,985.3,504.8
2608.0,990.2,507.3
2612.0,988.4,506.3
2616.0,988.0,506.1
2620.0,988.1,506.2
2624.0,988.9,506.6
2626.0,985.7,505.0
2630.0,990.1,507.2
2634.0,986.3,505.3
2638.0,989.1,506.7
2640.0,989.2,506.8
2644.0,987.4,505.8
2646.0,988.1,506.2
2650.0,988.4,506.3
2652.0,981.6,502.8
2656.0,992.1,508.3
2658.0,987.7,506.0
2662.0,987.3,505.8
2666.0,988.8,506.6
2670.0,988.2,506.2
2674.0,987.7,506.0
2678.0,989.5,506.9
2680.0,987.3,505.8
2682.0,983.8,504.0
2684.0,992.5,508.5
2688.0,988.3,506.3
2690.0,989.3,506.8
2694.0,987.7,506.0
2696.0,987.4,505.9
2700.0,988.0,506.2
2704.0,988.6,506.5
2708.0,986.9,505.6
2710.0,988.2,506.3
2714.0,988.8,506.5
2716.0,987.6,505.9
2720.0,988.8,506.6
2724.0,983.9,504.1
2726.0,996.2,510.3
2728.0,987.0,505.6
2732.0,988.8,506.6
2736.0,988.5,506.4
2738.0,985.9,505.1
2742.0,984.9,504.5
2744.0,995.8,510.1
2748.0,988.1,506.2
2752.0,986.9,505.6
2756.0,989.4,506.9
2760.0,988.3,506.3
2764.0,987.9,506.1
2766.0,988.3,506.3
2770.0,988.6,506.4
2774.0,987.4,505.8
2776.0,987.4,505.8
2780.0,988.0,506.2
2784.0,988.8,506.6
2786.0,984.8,504.5
2788.0,988.1,506.2
2792.0,989.5,506.9
2794.0,988.5,506.4
2798.0,988.6,506.5
2800.0,983.7,503.9
2804.0,988.9,506.6
2808.0,988.8,506.6
2812.0,988.8,506.6
2816.0,985.6,504.9
2820.0,989.6,507.0
2824.0,987.5,505.9
2826.0,990.9,507.7
2828.0,988.4,506.4
2832.0,986.1,505.2
2836.0,989.1,506.7
2838.0,988.5,506.4
2842.0,988.4,506.3
2846.0,988.2,506.2
2850.0,986.0,505.1
2854.0,989.1,506.7
2858.0,988.6,506.4
2860.0,989.5,506.9
2864.0,987.7,506.0
2868.0,989.0,506.6
2870.0,979.9,502.0
2872.0,994.5,509.5
2876.0,987.5,505.9
2880.0,989.3,506.8
2882.0,986.2,505.2
2886.0,988.8,506.6
2888.0,989.0,506.7
2892.0,987.5,505.9
2896.0,987.7,506.0
2900.0,985.8,505.0
2904.0,987.4,505.9
2908.0,990.7,507.5
2912.0,987.7,506.0
2914.0,989.2,506.8
2918.0,987.0,505.6
2922.0,988.8,506.5
2926.0,988.9,506.6
2930.0,987.3,505.8
2932.0,988.9,506.6
2936.0,987.9,506.1
2938.0,987.1,505.7
2940.0,984.6,504.4
2944.0,990.1,507.2
2946.0,985.8,505.0
2950.0,988.7,506.5
2954.0,988.6,506.5
2956.0,987.0,505.6
2960.0,988.8,506.6
2964.0,985.8,505.0
2968.0,989.5,506.9
2972.0,988.3,506.3
2976.0,985.5,504.9
2980.0,991.1,507.7
2984.0,988.3,506.3
2986.0,988.3,506.3
2988.0,985.5,504.8
2992.0,984.9,504.6
2994.0,996.7,510.6
2996.0,989.1,506.7
3000.0,987.6,505.9
3004.0,987.7,506.0
3008.0,988.7,506.5
3012.0,986.1,505.2
3016.0,990.4,507.4
3018.0,985.7,505.0
3022.0,989.5,506.9
3026.0,987.8,506.0
3030.0,986.4,505.3
3032.0,992.3,508.4
3036.0,987.6,505.9
3040.0,989.4,506.9
3042.0,986.3,505.3
3046.0,987.4,505.8
3050.0,989.2,506.7
3054.0,987.7,506.0
3058.0,988.8,506.5
3060.0,985.5,504.9
3062.0,989.4,506.9
3066.0,986.3,505.3
3068.0,991.0,507.7
3072.0,987.4,505.8
3076.0,989.4,506.9
3078.0,983.3,503.7
3082.0,990.5,507.4
3086.0,986.9,505.6
3088.0,991.4,507.9
3090.0,985.9,505.1
3092.0,990.5,507.4
3094.0,986.7,505.5
3096.0,987.6,505.9
3098.0,988.8,506.6
3102.0,987.9,506.1
3106.0,988.2,506.2
3108.0,989.2,506.8
3112.0,988.0,506.1
3116.0,987.8,506.1
3120.0,988.2,506.3
3124.0,988.3,506.3
3128.0,988.1,506.2
3132.0,987.1,505.7
3136.0,988.7,506.5
3140.0,987.2,505.8
3144.0,989.8,507.1
3148.0,988.2,506.3
3150.0,986.3,505.3
3154.0,988.4,506.4
3156.0,988.3,506.3
3158.0,988.0,506.1
3160.0,985.8,505.0
3164.0,988.7,506.5
3168.0,988.8,506.6
3172.0,988.1,506.2
3176.0,986.6,505.4
3178.0,989.8,507.1
3180.0,989.1,506.7
3184.0,987.0,505.7
3188.0,988.8,506.6
3190.0,988.2,506.3
3194.0,986.7,505.5
3198.0,989.2,506.8
3200.0,985.3,504.7
3204.0,989.3,506.8
3208.0,987.8,506.1
3210.0,989.8,507.1
3214.0,988.6,506.4
3216.0,985.5,504.9
3220.0,988.7,506.5
3224.0,987.6,506.0
3228.0,988.3,506.3
3232.0,987.4,505.9
3234.0,983.0,503.6
3236.0,994.6,509.5
3240.0,987.6,506.0
3244.0,988.3,506.3
3246.0,989.0,506.6
3248.0,988.4,506.3
3252.0,983.9,504.1
3254.0,996.8,510.6
3258.0,984.1,504.2
3262.0,990.5,507.4
3264.0,982.9,503.6
3268.0,986.5,505.4
3272.0,992.7,508.6
3276.0,987.9,506.1
3278.0,988.5,506.4
3282.0,988.4,506.4
3286.0,988.3,506.3
3288.0,987.3,505.8
3290.0,988.6,506.5
3294.0,988.0,506.2
3298.0,988.6,506.5
3302.0,988.1,506.2
3304.0,987.2,505.7
3308.0,988.3,506.3
3310.0,988.7,506.5
3312.0,983.6,503.9
3314.0,987.0,505.6
3318.0,990.0,507.2
3320.0,988.9,506.6
3324.0,987.3,505.8
3326.0,989.8,507.1
3330.0,986.7,505.5
3334.0,989.3,506.8
3338.0,988.7,506.5
3342.0,987.7,506.0
3346.0,987.9,506.1
3348.0,985.6,504.9
3352.0,989.1,506.7
3356.0,989.1,506.7
3360.0,988.0,506.1
3364.0,987.2,505.7
3366.0,989.6,506.9
3370.0,988.0,506.2
3374.0,984.6,504.4
3378.0,991.4,507.9
3382.0,987.9,506.1
3384.0,989.2,506.8
3386.0,988.3,506.3
3390.0,987.8,506.1
3392.0,983.6,503.9
3394.0,992.4,508.4
3396.0,986.5,505.4
3400.0,988.8,506.5
3402.0,988.9,506.6
3406.0,986.9,505.6
3408.0,989.4,506.9
3412.0,988.1,506.2
3416.0,987.9,506.1
3418.0,987.4,505.8
3420.0,988.7,506.5
3422.0,989.0,506.7
3426.0,987.5,505.9
3430.0,988.3,506.3
3434.0,981.4,502.8
3438.0,986.1,505.1
3442.0,987.5,505.9
3446.0,982.5,503.3
3450.0,992.3,508.3
3452.0,990.1,507.2
3456.0,988.7,506.5
3460.0,988.3,506.3
3464.0,988.6,506.4
3466.0,988.1,506.2
3470.0,988.3,506.3
3474.0,987.8,506.0
3476.0,987.6,505.9
3480.0,988.2,506.3
3482.0,987.8,506.1
3486.0,987.9,506.1
3490.0,987.9,506.1
3494.0,988.8,506.5
3498.0,987.6,505.9
3500.0,987.8,506.0
3504.0,989.2,506.8
3506.0,986.2,505.2
3510.0,988.3,506.3
3514.0,988.2,506.2
3518.0,988.2,506.2
3522.0,988.9,506.6
3526.0,985.6,504.9
3528.0,991.2,507.8
3532.0,988.2,506.2
3536.0,988.5,506.4
3540.0,986.7,505.5
3542.0,988.1,506.2
3546.0,988.6,506.5
3550.0,989.0,506.6
3554.0,987.5,505.9
3558.0,988.4,506.4
3562.0,986.5,505.4
3566.0,989.3,506.8
3570.0,987.9,506.1
3574.0,988.5,506.4
3576.0,989.3,506.8
3580.0,987.7,506.0
3584.0,987.4,505.9
