elapsed_s,kbps,pps
3.2,0.0,0.0
7.2,0.0,0.0
9.2,0.0,0.0
11.2,0.0,0.0
13.2,0.0,0.0
17.2,0.0,0.0
21.2,0.0,0.0
25.2,0.0,0.0
27.2,0.0,0.0
31.2,0.0,0.0
35.2,0.0,0.0
37.2,0.0,0.0
41.2,0.0,0.0
45.2,0.0,0.0
47.2,0.0,0.0
51.2,0.0,0.0
55.2,0.0,0.0
59.2,0.0,0.0
63.2,0.0,0.0
65.2,0.0,0.0
69.2,0.0,0.0
73.2,0.0,0.0
77.2,0.0,0.0
79.2,0.0,0.0
81.2,0.0,0.0
85.2,0.0,0.0
87.2,0.0,0.0
91.2,0.0,0.0
95.2,0.0,0.0
97.2,0.0,0.0
101.2,0.0,0.0
105.2,0.0,0.0
109.2,0.0,0.0
113.2,0.0,0.0
115.2,0.0,0.0
119.2,0.0,0.0
121.2,0.0,0.0
125.2,0.0,0.0
127.2,0.0,0.0
129.2,0.0,0.0
133.2,0.0,0.0
135.2,0.0,0.0
139.2,0.0,0.0
141.2,0.0,0.0
145.2,0.0,0.0
149.2,0.0,0.0
151.2,0.0,0.0
155.2,0.0,0.0
159.2,0.0,0.0
163.2,0.0,0.0
167.2,0.0,0.0
169.2,0.0,0.0
173.2,0.0,0.0
177.2,0.0,0.0
179.2,0.0,0.0
183.2,0.0,0.0
185.2,0.0,0.0
187.2,0.0,0.0
189.2,0.0,0.0
193.2,0.0,0.0
195.2,0.0,0.0
197.2,0.0,0.0
201.2,0.0,0.0
205.2,0.0,0.0
207.2,0.0,0.0
211.2,0.0,0.0
213.2,0.0,0.0
217.2,0.0,0.0
219.2,0.0,0.0
223.2,0.0,0.0
227.2,0.0,0.0
231.2,0.0,0.0
233.2,0.0,0.0
237.2,0.0,0.0
241.2,0.0,0.0
243.2,0.0,0.0
245.2,0.0,0.0
249.2,0.0,0.0
251.2,0.0,0.0
253.2,0.0,0.0
255.2,0.0,0.0
259.2,0.0,0.0
263.2,0.0,0.0
267.2,0.0,0.0
269.2,0.0,0.0
273.2,0.0,0.0
275.2,0.0,0.0
279.2,0.0,0.0
283.2,0.0,0.0
285.2,0.0,0.0
289.2,0.0,0.0
293.2,0.0,0.0
295.2,0.0,0.0
299.2,0.0,0.0
303.2,0.0,0.0
305.2,0.0,0.0
307.2,0.0,0.0
311.2,0.0,0.0
313.2,0.0,0.0
317.2,0.0,0.0
321.2,0.0,0.0
325.2,0.0,0.0
329.2,0.0,0.0
333.2,0.0,0.0
