elapsed_s,kbps,pps
608.1,976.0,500.0
610.1,977.4,500.7
614.0,975.1,499.5
616.1,976.6,500.3
620.0,976.3,500.1
622.0,976.6,500.3
624.1,974.6,499.3
628.1,975.8,499.9
632.1,976.1,500.1
636.0,976.5,500.2
638.0,974.7,499.3
642.0,976.5,500.3
646.0,974.3,499.1
650.0,978.0,501.0
652.1,973.1,498.5
654.1,976.8,500.4
658.1,976.7,500.4
662.1,972.8,498.4
664.1,981.7,502.9
668.0,975.2,499.6
670.0,975.8,499.9
674.1,977.0,500.5
678.1,976.1,500.0
682.1,974.5,499.2
684.1,978.1,501.1
688.0,975.9,499.9
690.0,972.9,498.4
692.0,978.4,501.2
694.1,966.4,495.1
698.1,981.1,502.6
702.1,976.1,500.0
706.0,976.5,500.3
710.0,976.3,500.2
712.0,976.2,500.1
714.1,976.0,500.0
718.0,975.8,499.9
720.1,975.8,499.9
724.0,976.4,500.2
726.1,975.9,499.9
730.1,976.2,500.1
734.0,975.2,499.6
736.0,977.5,500.8
740.0,976.3,500.2
744.1,974.6,499.3
748.0,977.4,500.7
750.0,975.7,499.9
752.1,976.7,500.4
756.0,975.5,499.8
758.0,976.4,500.2
762.0,974.5,499.3
764.1,979.6,501.9
766.1,966.8,495.3
770.1,980.8,502.5
774.0,976.3,500.1
776.1,973.5,498.7
780.0,976.9,500.5
782.0,977.4,500.7
786.1,975.4,499.7
790.0,975.9,499.9
794.1,975.7,499.9
798.1,976.5,500.2
802.1,976.0,500.0
806.1,976.3,500.1
810.1,976.5,500.3
812.1,974.1,499.0
816.0,976.9,500.4
820.0,975.2,499.6
822.1,976.6,500.3
824.1,976.1,500.1
828.0,976.3,500.2
830.1,976.5,500.3
834.0,975.7,499.9
836.1,976.4,500.2
840.0,976.7,500.4
842.0,974.7,499.3
844.1,973.5,498.7
848.0,977.5,500.8
852.0,974.5,499.2
856.1,975.9,499.9
858.1,978.0,501.0
862.1,975.8,499.9
866.1,976.9,500.5
870.0,974.6,499.3
872.1,979.7,501.9
876.0,975.9,500.0
880.0,975.9,499.9
882.1,976.9,500.5
886.0,975.8,499.9
888.1,977.3,500.6
892.1,976.4,500.2
896.1,975.6,499.8
900.1,975.7,499.8
904.0,976.2,500.1
908.1,976.4,500.2
912.0,975.7,499.8
914.0,975.4,499.7
916.0,978.0,501.0
920.1,976.3,500.2
924.1,975.3,499.6
928.1,976.0,500.0
932.1,976.1,500.0
936.0,977.2,500.6
938.1,973.7,498.8
942.1,976.7,500.3
944.1,976.3,500.2
948.0,974.6,499.3
950.0,977.4,500.7
952.0,976.7,500.4
954.1,977.1,500.5
958.0,975.9,500.0
962.0,975.9,499.9
964.1,975.7,499.8
968.1,976.3,500.2
972.1,976.6,500.3
976.0,976.1,500.1
978.1,974.2,499.1
980.1,976.5,500.3
984.0,976.9,500.5
986.0,974.7,499.3
988.0,976.0,500.0
992.0,975.6,499.8
994.0,976.8,500.4
996.1,976.3,500.2
998.1,974.4,499.2
1002.0,976.8,500.4
1004.0,976.8,500.4
1006.1,975.8,499.9
1010.0,976.1,500.1
1012.0,976.5,500.2
1014.1,975.6,499.8
1018.1,976.4,500.2
1022.0,976.5,500.3
1024.1,973.8,498.9
1028.1,976.6,500.3
1030.1,974.6,499.3
1034.1,977.0,500.5
1038.0,975.4,499.7
1042.0,976.3,500.2
1044.1,977.0,500.5
1048.0,976.2,500.1
1050.1,974.9,499.4
1054.0,976.9,500.5
1056.1,973.9,498.9
1060.1,976.7,500.4
1064.0,976.3,500.2
1066.1,974.8,499.4
1070.1,976.8,500.4
1074.1,976.1,500.1
1078.0,976.7,500.4
1080.1,976.3,500.1
1084.0,975.6,499.8
1088.0,975.3,499.6
1090.0,976.6,500.3
1092.0,974.8,499.4
1094.1,978.2,501.1
1098.1,976.1,500.0
1100.1,976.6,500.3
1104.1,975.9,499.9
1106.1,977.1,500.6
1110.0,975.3,499.6
1112.0,977.6,500.8
1116.0,975.6,499.8
1118.0,977.5,500.7
1122.1,976.1,500.1
1126.1,975.8,499.9
1130.1,975.9,499.9
1134.0,976.6,500.3
1138.0,974.3,499.1
1140.1,978.2,501.1
1144.1,976.3,500.2
1146.1,975.4,499.7
1150.1,976.7,500.3
1154.1,976.4,500.2
1158.0,975.5,499.7
1160.1,976.8,500.4
1164.0,975.8,499.9
1166.1,975.7,499.9
1170.0,976.8,500.4
1172.0,975.4,499.7
1174.1,976.8,500.4
1176.1,975.0,499.5
1180.0,975.9,500.0
1182.1,976.8,500.4
1184.1,975.6,499.8
1188.0,975.5,499.7
1190.1,977.9,501.0
1192.1,975.4,499.7
1196.0,975.5,499.8
1200.0,976.2,500.1
1202.0,975.2,499.6
1204.0,977.3,500.7
1206.1,976.0,500.0
1210.1,976.3,500.2
1214.1,974.7,499.3
1218.0,975.4,499.7
1220.0,979.5,501.8
1222.1,973.3,498.6
1224.1,978.0,501.0
1228.0,976.9,500.5
1232.0,975.9,500.0
1234.0,977.2,500.6
1238.1,975.2,499.6
1240.1,973.1,498.5
1244.0,977.9,501.0
1248.1,975.7,499.8
1252.0,975.5,499.8
1256.1,977.4,500.7
1260.1,975.5,499.7
1264.1,976.2,500.1
1268.0,976.2,500.1
1270.0,972.9,498.4
1272.1,977.0,500.5
1276.0,976.6,500.3
1280.1,975.6,499.8
1284.0,976.8,500.4
1286.0,975.5,499.7
1290.0,976.7,500.4
1292.0,972.9,498.4
1294.1,978.4,501.2
1298.0,975.9,500.0
1302.0,975.7,499.9
1306.1,977.1,500.6
1310.1,975.8,499.9
1314.1,976.5,500.3
1318.0,976.2,500.1
1320.1,973.3,498.6
1324.0,976.1,500.0
1326.1,977.2,500.6
1328.1,977.1,500.6
1332.1,975.3,499.7
1336.1,975.6,499.8
1340.0,977.1,500.6
1344.1,976.2,500.1
1348.1,975.9,500.0
1352.0,975.6,499.8
1356.0,976.5,500.3
1358.0,976.5,500.2
1360.1,976.4,500.2
1364.0,976.2,500.1
1368.0,974.0,499.0
1370.0,979.6,501.8
1374.1,977.1,500.6
1378.1,975.5,499.7
1380.1,976.6,500.3
1384.0,975.5,499.7
1386.1,976.1,500.1
1388.1,977.1,500.6
1392.1,973.0,498.5
1394.1,979.5,501.8
1398.0,976.6,500.3
1400.0,976.8,500.4
1404.0,975.3,499.7
1408.0,974.8,499.4
1412.1,975.8,499.9
1416.0,978.4,501.2
1420.0,975.4,499.7
1422.0,976.9,500.5
1424.1,975.8,499.9
1428.1,975.5,499.8
1432.0,976.5,500.3
1434.1,975.8,499.9
1438.1,976.9,500.4
1442.0,975.9,500.0
1444.1,974.8,499.4
1448.0,976.9,500.4
1450.0,973.5,498.7
1454.0,977.1,500.5
1458.1,976.6,500.3
1462.0,976.1,500.0
1466.0,976.5,500.2
1468.1,973.7,498.8
1472.0,974.7,499.3
1474.0,980.1,502.1
1478.0,976.5,500.2
1480.0,974.4,499.2
1482.1,975.3,499.6
1486.1,976.7,500.3
1490.1,976.2,500.1
1494.1,976.0,500.0
1498.0,976.2,500.1
1500.1,973.2,498.6
1504.0,977.6,500.8
1506.0,975.1,499.5
1510.1,976.2,500.1
1512.1,977.5,500.8
1514.1,975.1,499.5
1518.1,976.8,500.4
1522.0,976.3,500.2
1524.0,974.5,499.2
1526.1,976.8,500.4
1530.1,975.7,499.8
1534.0,974.2,499.1
1536.0,980.9,502.5
1538.1,976.4,500.2
1540.1,974.3,499.1
1544.0,977.3,500.7
1548.0,976.4,500.2
1550.0,976.6,500.3
1552.0,975.0,499.5
1556.1,976.9,500.5
1560.0,976.3,500.1
1562.0,975.2,499.6
1566.0,975.1,499.5
1570.0,977.2,500.6
1574.1,975.9,499.9
1578.0,975.6,499.8
1582.1,974.9,499.4
1586.0,977.6,500.8
1588.1,976.2,500.1
1592.0,975.5,499.7
1594.1,976.7,500.4
1598.0,975.1,499.5
1600.1,978.3,501.2
1604.0,974.6,499.3
1606.1,977.9,501.0
1608.1,975.3,499.6
1612.0,976.3,500.2
1616.0,976.8,500.4
1618.1,974.1,499.0
1622.0,977.0,500.5
1624.1,972.7,498.3
1628.0,977.3,500.7
1630.0,975.9,499.9
1634.0,976.5,500.2
1638.0,975.9,499.9
1642.0,975.7,499.9
1644.1,979.4,501.7
1648.0,975.7,499.9
1650.0,975.6,499.8
1652.0,976.4,500.2
1654.0,975.7,499.8
1656.0,975.6,499.8
1660.0,975.9,500.0
1662.1,977.9,501.0
1664.1,974.6,499.3
1668.0,976.3,500.2
1670.1,974.6,499.3
1674.0,977.1,500.6
1676.1,975.2,499.6
1680.1,975.7,499.8
1684.1,977.1,500.6
1688.1,976.4,500.2
1692.0,972.2,498.0
1694.1,981.8,503.0
1698.0,976.2,500.1
1700.1,976.1,500.0
1702.1,976.6,500.3
1706.0,976.0,500.0
1708.0,974.7,499.4
1710.0,977.4,500.7
1712.0,976.4,500.2
1714.1,975.4,499.7
1718.0,976.6,500.3
1720.0,975.3,499.6
1722.1,976.1,500.1
1724.1,977.6,500.8
1728.0,976.0,500.0
1730.1,975.5,499.8
1732.1,976.3,500.1
1736.0,975.8,499.9
1738.1,976.0,500.0
1742.0,976.8,500.4
1744.1,973.8,498.9
1746.1,977.4,500.7
1750.1,976.9,500.5
1754.0,974.9,499.4
1756.1,974.0,499.0
1758.1,966.4,495.1
1762.0,982.9,503.6
1764.0,975.2,499.6
1766.0,975.7,499.8
1768.1,977.9,501.0
1772.0,975.2,499.6
1774.1,977.3,500.7
1776.1,975.2,499.6
1780.1,976.6,500.3
1782.1,975.9,500.0
1786.0,974.7,499.3
1788.0,978.9,501.5
1792.0,975.3,499.6
1794.1,976.4,500.2
1796.1,977.5,500.8
1800.0,976.3,500.1
1802.1,975.7,499.8
1806.1,976.7,500.4
1808.1,974.4,499.2
1812.0,969.8,496.8
1814.0,989.0,506.6
1816.0,975.1,499.5
1818.1,977.1,500.5
1822.0,976.2,500.1
1826.1,976.6,500.3
1830.1,975.4,499.7
1834.1,977.3,500.7
1838.0,975.8,499.9
1840.0,974.9,499.4
1844.0,976.2,500.1
1848.1,976.6,500.3
1850.1,976.0,500.0
1854.1,975.9,500.0
1858.0,977.2,500.6
1860.0,974.7,499.3
1862.1,975.2,499.6
1866.1,977.1,500.6
1870.0,975.4,499.7
1872.1,961.4,492.5
1876.0,982.3,503.2
1878.0,980.7,502.4
1880.1,975.6,499.8
1884.0,975.8,499.9
1888.1,976.5,500.2
1892.1,975.5,499.8
1896.1,976.0,500.0
1900.0,976.7,500.4
1902.0,976.4,500.2
1906.0,976.0,500.0
1908.1,976.6,500.3
1912.0,976.0,500.0
1914.1,976.2,500.1
1918.0,975.8,499.9
1920.0,974.4,499.2
1924.0,978.2,501.1
1926.0,973.9,498.9
1930.1,976.4,500.2
1934.1,975.4,499.7
1938.1,977.3,500.6
1942.0,975.5,499.7
1946.1,975.8,499.9
1950.0,976.1,500.1
1952.1,976.2,500.1
1956.0,976.7,500.4
1958.1,967.0,495.4
1962.0,979.4,501.7
1966.0,976.6,500.3
1970.0,976.2,500.1
1972.0,977.0,500.5
1974.1,976.8,500.4
1976.1,974.0,499.0
1980.1,975.5,499.8
1984.1,973.9,498.9
1988.0,979.1,501.6
1990.0,975.1,499.5
1994.0,976.5,500.3
1998.1,976.5,500.2
2000.1,973.9,498.9
2004.0,976.6,500.3
2006.1,975.9,500.0
2010.0,976.2,500.1
2012.0,974.5,499.3
2016.1,976.5,500.3
2018.1,977.1,500.6
2022.1,974.4,499.2
2026.0,977.9,501.0
2028.0,975.4,499.7
2032.0,975.8,499.9
2034.0,972.7,498.3
2038.0,977.9,501.0
2040.1,969.1,496.5
2044.0,979.1,501.6
2046.1,976.7,500.3
2050.0,976.3,500.2
2054.0,975.9,499.9
2056.1,976.6,500.3
2060.0,975.7,499.8
2062.1,976.1,500.1
2064.1,972.5,498.2
2068.1,977.3,500.7
2072.1,975.9,499.9
2076.0,976.9,500.5
2078.1,977.1,500.5
2082.0,975.4,499.7
2086.0,976.7,500.4
2088.0,976.0,500.0
2092.0,976.1,500.0
2094.1,975.8,499.9
2098.0,977.0,500.5
2100.0,974.8,499.4
2102.1,975.5,499.7
2106.0,974.5,499.2
2108.0,979.1,501.6
2110.0,973.1,498.5
2112.1,955.8,489.7
2116.0,961.6,492.6
2118.1,974.6,499.3
2122.0,975.6,499.8
2126.0,976.6,500.3
2128.0,976.7,500.4
2130.0,976.5,500.3
2132.1,975.9,500.0
2136.0,976.4,500.2
2138.0,976.4,500.2
2142.0,976.3,500.1
2144.1,975.6,499.8
2148.0,975.8,499.9
2150.1,977.3,500.7
2154.0,975.8,499.9
2156.1,978.0,501.0
2160.1,975.8,499.9
2164.0,976.1,500.1
2166.0,976.9,500.4
2168.1,974.3,499.1
2170.1,976.7,500.4
2174.0,975.4,499.7
2176.0,975.3,499.6
2178.1,975.8,499.9
2182.1,977.1,500.5
2186.1,975.5,499.7
2190.0,977.1,500.6
2192.1,975.4,499.7
2196.1,976.3,500.1
2200.0,976.1,500.1
2202.1,977.2,500.6
2206.1,973.7,498.8
2210.0,977.6,500.8
2212.1,975.0,499.5
2216.1,977.4,500.7
2218.1,976.7,500.4
2220.1,974.5,499.2
2224.0,976.6,500.3
2226.0,975.7,499.8
2228.0,974.5,499.2
2230.1,974.5,499.2
2232.1,975.6,499.8
2236.0,977.1,500.6
2238.1,976.0,500.0
2242.0,976.7,500.4
2244.1,978.2,501.1
2246.1,974.8,499.4
2250.0,976.0,500.0
2254.0,976.5,500.3
2258.0,975.5,499.7
2260.0,977.8,500.9
2264.0,975.4,499.7
2268.0,976.5,500.3
2272.0,976.0,500.0
2274.1,976.1,500.1
2276.1,976.2,500.1
2280.0,975.6,499.8
2282.0,977.4,500.7
2286.1,971.6,497.7
2288.1,980.8,502.4
2292.1,976.8,500.4
2296.1,976.3,500.2
2300.0,976.7,500.4
2304.1,974.2,499.1
2308.1,976.7,500.4
2312.0,977.8,500.9
2316.0,973.3,498.6
2320.0,978.6,501.3
2322.1,977.7,500.9
2326.0,975.0,499.5
2330.1,976.5,500.3
2332.1,975.5,499.8
2336.0,976.6,500.3
2338.1,973.0,498.5
2342.0,977.8,500.9
2344.0,975.1,499.5
2348.0,977.5,500.8
2350.1,973.4,498.7
2354.0,974.9,499.4
2356.0,979.9,502.0
2358.0,972.5,498.2
2360.0,979.5,501.8
2364.1,975.2,499.6
2368.1,977.3,500.6
2370.1,975.7,499.8
2372.1,975.6,499.8
2376.1,976.2,500.1
2380.0,976.1,500.0
2382.0,976.5,500.2
2384.0,976.1,500.0
2386.1,977.5,500.8
2390.1,975.7,499.8
2394.0,975.9,500.0
2396.0,976.6,500.3
2400.0,975.4,499.7
2404.0,976.0,500.0
2406.0,977.3,500.6
2410.0,976.2,500.1
2412.0,976.0,500.0
2416.0,974.8,499.4
2420.1,975.1,499.5
2424.1,977.8,500.9
2428.0,975.7,499.9
2432.0,975.8,499.9
2436.0,976.8,500.4
2438.1,976.0,500.0
2442.0,976.3,500.2
2446.1,976.1,500.1
2450.0,976.4,500.2
2454.0,975.4,499.7
2456.1,973.8,498.9
2458.1,979.8,501.9
2462.0,975.6,499.8
2466.0,977.0,500.5
2468.0,974.4,499.2
2470.1,972.3,498.1
2474.0,978.9,501.5
2476.0,975.3,499.6
2478.1,976.4,500.2
2480.1,975.9,499.9
2484.1,976.1,500.1
2486.1,976.0,500.0
2488.1,976.6,500.3
2492.1,975.6,499.8
2496.0,977.3,500.7
2498.1,973.9,498.9
2502.0,976.4,500.2
2504.1,976.2,500.1
2508.1,976.5,500.3
2512.0,976.1,500.1
2514.1,976.0,500.0
2516.1,970.9,497.4
2520.0,979.2,501.6
2522.1,976.1,500.1
2526.0,975.8,499.9
2528.1,976.2,500.1
2532.1,976.4,500.2
2536.0,975.4,499.7
2540.1,976.5,500.3
2544.0,976.2,500.1
2546.0,976.6,500.3
2548.1,976.2,500.1
2552.0,976.5,500.3
2556.0,976.4,500.2
2558.1,973.7,498.8
2562.1,976.4,500.2
2566.0,976.5,500.3
2568.1,974.9,499.5
2572.1,976.1,500.1
2576.0,976.5,500.3
2580.0,975.9,500.0
2584.1,976.0,500.0
2588.0,976.4,500.2
2590.1,975.7,499.8
2594.1,976.2,500.1
2598.1,975.1,499.5
2600.1,979.4,501.7
2602.1,973.8,498.9
2604.1,978.3,501.2
2608.1,975.3,499.7
2612.1,976.0,500.0
2614.1,976.8,500.4
2618.1,975.5,499.7
2622.0,977.3,500.7
2624.0,974.0,499.0
2628.1,977.8,500.9
2632.0,975.2,499.6
2634.0,974.2,499.1
2638.0,977.6,500.8
2640.0,975.0,499.5
2642.0,977.8,500.9
2646.0,975.8,499.9
2650.1,976.4,500.2
2652.1,973.9,498.9
2656.0,975.8,499.9
2658.1,974.3,499.1
2660.1,979.2,501.7
2664.0,976.2,500.1
2666.0,976.7,500.4
2670.0,975.1,499.6
2672.0,975.2,499.6
2674.0,976.6,500.3
2678.0,976.7,500.4
2680.1,975.9,500.0
2684.1,976.5,500.2
2688.1,975.8,499.9
2692.0,975.7,499.9
2696.0,976.1,500.0
2698.0,977.1,500.6
2702.0,975.3,499.6
2704.1,974.5,499.2
2708.0,976.8,500.4
2710.0,978.0,501.0
2714.1,975.7,499.8
2718.1,975.3,499.6
2722.0,975.4,499.7
2726.0,978.3,501.2
2728.0,972.8,498.3
2732.0,976.2,500.1
2734.1,978.8,501.4
2738.1,975.4,499.7
2740.1,973.7,498.8
2744.0,977.4,500.7
2746.0,976.8,500.4
2750.0,975.8,499.9
2752.0,975.0,499.5
2756.1,977.3,500.7
2760.0,976.3,500.1
2762.1,972.1,498.0
2766.0,976.9,500.5
2770.0,976.4,500.2
2772.1,977.1,500.6
2776.0,976.2,500.1
2778.1,971.7,497.8
2782.0,977.0,500.5
2784.0,976.7,500.4
2788.0,976.1,500.0
2792.1,975.8,499.9
2794.1,977.9,501.0
2798.0,974.6,499.3
2800.1,976.8,500.4
2804.0,976.8,500.4
2806.1,977.0,500.5
2810.1,976.0,500.0
2814.0,975.7,499.8
2816.0,976.6,500.3
2818.0,975.7,499.8
2822.0,976.3,500.2
2824.1,977.4,500.7
2828.0,975.5,499.7
2830.1,975.5,499.8
2834.0,976.7,500.4
2838.0,975.9,499.9
2840.1,976.8,500.4
2844.0,975.8,499.9
2848.1,976.4,500.2
2852.1,976.5,500.3
2854.1,974.1,499.0
2858.0,977.1,500.6
2862.1,975.7,499.9
2864.1,976.5,500.2
2868.1,975.4,499.7
2870.1,977.1,500.6
2874.0,975.6,499.8
2876.1,976.5,500.3
2880.1,976.7,500.3
2882.1,970.3,497.1
2886.0,979.3,501.7
2888.0,974.2,499.1
2892.0,976.1,500.0
2896.0,976.2,500.1
2900.0,976.8,500.4
2902.0,975.8,499.9
2904.1,977.0,500.5
2908.0,976.3,500.1
2910.1,975.8,499.9
2914.0,976.1,500.0
2918.0,976.1,500.0
2922.1,975.3,499.7
2926.0,976.9,500.4
2928.1,972.8,498.4
2932.0,978.2,501.1
2934.0,972.5,498.2
2938.1,977.8,500.9
2942.1,975.1,499.6
2946.1,976.4,500.2
2950.0,976.0,500.0
2954.1,975.6,499.8
2958.0,976.4,500.2
2960.0,977.3,500.7
2962.1,975.4,499.7
2964.1,973.0,498.5
2966.1,979.5,501.8
2970.0,976.8,500.4
2972.1,974.1,499.1
2976.1,975.8,499.9
2980.0,977.1,500.5
2984.0,975.9,500.0
2986.0,976.4,500.2
2990.0,976.4,500.2
2992.1,974.3,499.1
2996.1,976.2,500.1
3000.1,977.0,500.5
3004.1,976.2,500.1
3008.0,976.1,500.1
3010.1,977.2,500.6
3014.1,971.0,497.4
3018.0,980.5,502.3
3020.1,977.4,500.7
3024.1,975.4,499.7
3028.0,976.9,500.5
3030.0,968.9,496.3
3032.0,981.8,503.0
3036.0,975.7,499.8
3038.1,974.6,499.3
3042.0,976.6,500.3
3046.0,977.1,500.5
3048.0,975.8,499.9
3052.0,975.6,499.8
3054.1,973.5,498.7
3058.1,977.2,500.6
3062.0,975.1,499.5
3064.0,979.2,501.7
3068.1,976.1,500.1
3070.1,977.6,500.8
3072.1,973.5,498.7
3076.1,975.1,499.5
3078.1,978.7,501.4
3082.1,975.6,499.8
3086.0,975.8,499.9
3090.1,976.7,500.3
3094.0,976.5,500.3
3096.1,976.7,500.4
3100.1,975.2,499.6
3102.1,977.5,500.8
3106.0,975.9,500.0
3110.0,976.2,500.1
3112.1,976.8,500.4
3116.0,976.6,500.3
3118.0,976.3,500.2
3122.0,975.7,499.9
3124.0,975.8,499.9
3126.1,976.4,500.2
3130.1,976.5,500.2
3134.0,975.2,499.6
3136.1,976.9,500.4
3140.1,975.9,500.0
3144.1,976.9,500.4
3148.0,976.3,500.2
3150.1,975.6,499.8
3154.0,975.9,499.9
3156.0,975.9,499.9
3158.0,976.3,500.2
3160.1,974.7,499.3
3164.0,976.8,500.4
3168.1,976.8,500.4
3172.0,975.4,499.7
3174.0,975.7,499.9
3178.1,977.0,500.5
3182.1,975.6,499.8
3184.1,975.7,499.9
3188.1,976.8,500.4
3192.1,974.0,499.0
3194.1,922.5,472.6
3196.1,978.6,501.3
3200.0,975.9,499.9
3202.0,977.4,500.7
3206.0,976.2,500.1
3208.1,976.7,500.4
3212.1,975.2,499.6
3216.1,976.6,500.3
3220.0,976.5,500.2
3222.0,975.6,499.8
3226.1,976.6,500.3
3228.1,974.8,499.4
3232.1,976.1,500.1
3236.1,976.7,500.4
3240.1,976.3,500.1
3244.1,976.8,500.4
3248.0,975.8,499.9
3250.1,973.5,498.7
3254.0,977.1,500.6
3256.1,973.1,498.5
3258.1,978.3,501.2
3260.1,977.2,500.6
3264.0,976.7,500.4
3266.0,975.8,499.9
3268.0,975.2,499.6
3272.0,977.3,500.7
3274.1,974.4,499.2
3278.1,974.8,499.4
3282.0,976.5,500.2
3286.0,977.1,500.6
3290.0,976.2,500.1
3292.0,976.6,500.3
3296.1,976.4,500.2
3300.1,975.6,499.8
3304.1,976.8,500.4
3308.0,975.1,499.5
3312.0,976.3,500.2
3314.1,970.6,497.2
3318.0,979.0,501.5
3322.0,976.1,500.1
3326.1,976.0,500.0
3330.1,976.2,500.1
3334.0,976.5,500.3
3338.1,976.6,500.3
3342.1,976.0,500.0
3346.0,975.2,499.6
3348.0,978.9,501.5
3350.0,974.1,499.1
3354.1,977.1,500.6
3358.0,976.1,500.1
3362.0,975.5,499.8
3366.0,976.0,500.0
3370.1,975.0,499.5
3374.1,977.4,500.7
3378.0,976.4,500.2
3380.1,972.8,498.4
3384.1,977.1,500.6
3388.0,977.6,500.8
3390.0,975.4,499.7
3394.0,974.9,499.5
3396.0,977.3,500.6
3400.0,976.4,500.2
3402.1,976.5,500.3
3404.1,977.6,500.8
3406.1,974.7,499.3
3410.0,972.6,498.3
3414.1,979.9,502.0
3416.1,975.2,499.6
3420.0,976.3,500.2
3424.0,976.6,500.3
3426.1,976.5,500.2
3430.0,975.7,499.9
3432.0,976.1,500.0
3434.1,976.7,500.4
3438.0,974.8,499.4
3442.0,977.1,500.6
3446.0,976.3,500.1
3448.1,972.7,498.3
3452.1,978.1,501.1
3456.0,976.2,500.1
3460.0,975.5,499.8
3462.0,976.6,500.3
