elapsed_s,kbps,pps
4.0,311.9,159.8
8.0,309.9,158.8
10.0,310.6,159.1
12.0,312.1,159.9
16.0,310.6,159.1
20.0,309.0,158.3
24.0,311.4,159.5
28.0,310.7,159.2
32.0,240.3,123.1
34.0,0.0,0.0
38.0,0.0,0.0
42.0,0.0,0.0
